0	                0	                1	                0
0.041304347826087	0.00170604914933837	0.809848512686135	0
0.0826086956521739	0.0068241965973535	0.649790109152045	0
0.123913043478261	0.0153544423440454	0.516102630127223	0
0.165217391304348	0.027296786389414	0.405384335844128	0
0.206521739130435	0.0426512287334594	0.314539479567677	0
0.247826086956522	0.0614177693761815	0.240763881124732	0
0.289130434782609	0.0835964083175803	0.181530500433583	0
0.330434782608696	0.109187145557656	0.134575011033439	0
0.371739130434783	0.138189981096408	0.097881373613916	0
0.41304347826087	0.170604914933837	0.0696674095445193	0
0.454347826086957	0.206431947069943	0.0483703744041357	0
0.495652173913043	0.245671077504726	0.0326325315105177	0
0.53695652173913	0.288322306238185	0.0212867254497721	0
0.578260869565217	0.334385633270321	0.0133419556058464	0
0.619565217391304	0.383861058601134	0.00796894969001613	0
0.660869565217391	0.436748582230624	0.00448573727037232	0
0.702173913043478	0.49304820415879	0.00234322330130829	0
0.743478260869565	0.552759924385633	0.001110761653007	0
0.784782608695652	0.615883742911153	0.000461728640928163	0
0.826086956521739	0.68241965973535	0.000159096555295453	0
0.867391304347826	0.752367674858223	4.10071905836125e-05	0
0.908695652173913	0.825727788279773	6.34537500565151e-06	0
0.95	            0.9025	            0	                0
