0.3	                0	                0.16807	            0
0.328260869565217	0.00818192429071782	0.136773902536201	0
0.356521739130435	0.023141976596486	0.11032384689256	0
0.384782608695652	0.0425145257256157	0.0881339062435668	0
0.41304347826087	0.0654553943257426	0.0696674095445193	0
0.441304347826087	0.091476694504009	0.0544347782708772	0
0.469565217391304	0.120249237758051	0.0419913631576192	0
0.497826086956522	0.151531358434385	0.0319352809385994	0
0.526086956521739	0.185135812771888	0.0239052510859039	0
0.554347826086957	0.220911955849381	0.0175784325492073	0
0.582608695652174	0.25873516401726	0.012668260495129	0
0.610869565217391	0.298500102289463	0.0089222830465899	0
0.639130434782609	0.340116205804925	0.00611999802216881	0
0.667391304347826	0.383504518307917	0.00407068967545895	0
0.695652173913043	0.428595404445453	0.00261126543442449	0
0.723913043478261	0.475326847768201	0.00160409264075695	0
0.752173913043478	0.523643154605941	0.000934835289231791	0
0.780434782608696	0.57349394721442	0.000510290767064854	0
0.808695652173913	0.624833368105123	0.00025622659326888	0
0.83695652173913	0.677619441791854	0.000115217158009991	0
0.865217391304348	0.731813556032072	4.44804619641932e-05	0
0.893478260869565	0.787380035244858	1.37148556738665e-05	0
0.921739130434782	0.84428578605503	2.93577890426291e-06	0
0.95	            0.9025	            0	                0
